year,ppi,isic4,output_IV,Z_input,apparent_consumption,change_IP,ls_pre_filled,HHI_dom,d_inv_mu_j,n_firms,dom_j,within_inv_mu,between_inv_mu,entry_inv_mu,exit_inv_mu
2017,359.80417,2610,.030449685,.0028609891905482,4593175.5,-.15408191,.61769015,.03431388,.0305542981255037,34,79569976,-.0126728945261905,.0079891375702308,.047793457753215,.0125554026717514
2018,477.03751,2610,.0015453147,.0097759497353138,2400059.3,.14457917,.61769015,.048854914,.0471415440986734,37,55987804,-.0041072357742484,.0824423775736499,.0103267004900295,.0415202981907574
2019,536.73749,2610,.013304651,.0113987653960805,2033089.4,.072029561,.61769015,.031994082,-.0767320580002643,33,51097048,.0153113923040904,-.0816978940630037,.0554480692401508,.0657936254815018
2020,596.72998,2610,,,,,.61769015,.044635497,.0662832858360103,29,43924744,.008329824724815,.0540510979520844,.0384593393344718,.0345569761753608
2021,289.75833,2610,,,,,.61769015,.12565057,.1717064611786849,21,73360800,-.0163506391634692,.3207280755689048,.0000363453745797,.1327073206013306
2022,501.96582,2610,,,,,.61769015,.20628658,-.1087378193958208,10,73709272,.0038185623071701,.0342321251991865,0,.1467885069021772
2009,94.460831,2620,,,,,.47449657,.9275555,,3,4185468.3,0,0,0,0
2010,98.133331,2620,,,,,.47449657,.8603847,.151498578292909,4,14119157,-.0000893296680275,-.0122776640512005,.8557767081793163,.6919111361671793
2011,95.898331,2620,,,3202507.3,,.47449657,.64211851,-.0972931225974879,5,14839254,-.0360083481876284,-.1154630968611619,.0683926595553313,.0142143371040292
2012,107.51083,2620,,,,,.47449657,.73374009,.015296606502845,5,20544046,-.0507461758412226,.0667053386194269,.0002984121854609,.00096096846082
2013,119.7125,2620,,,,,.47449657,.51807189,-.0020310654989474,4,45113272,-.0029534020918412,-.4641259708442035,.5188607450456185,.0538124376085212
2014,133.60167,2620,,,,,.47449657,.76281035,.0800333919991412,4,339317760,.0259263784130385,.0541070135861025,0,0
2015,149.42917,2620,,,,,.47449657,.78275353,-.0534415630944296,3,26138924,-.0054502517201703,-.0220020407388904,0,.0259892706353689
2016,161.95,2620,,,,,.47449657,.83386964,-.0665016369719584,3,32246222,-.0773357323091926,.0111886504965526,.0001704716693213,.0005250268286397
2017,198.36667,2620,,,,,.47449657,.89937711,-.0350924545681899,3,29387614,-.0228378940446157,.0281475587896917,.0382261392235291,.0786282585367951
2018,268.06418,2620,,,,,.47449657,.74400181,-.0342280489904047,4,13435528,-.024263557662009,-.0111392346914383,.0011747433630427,0
2019,310.0575,2620,,,,,.47449657,.61612672,.0992644883650828,4,10865336,.0708338770616049,-.0321778694997796,.0617832241663002,.0011747433630427
2020,371.4325,2620,,,,,.47449657,.51479733,.0293134208639729,7,9505875,.1128665679298784,-.1165100309025936,.0329568838366883,0
2021,289.75833,2620,,,,,.47449657,.6150496,-.0548072566050265,5,12097212,-.1289861528851698,.1290351202118344,0,.0548562239316913
2022,501.96582,2620,,,,,.47449657,.85232854,-.0168022962092786,2,4819682.5,-.0383602800802194,.1531570279975097,0,.131599044126569
2009,94.460831,2630,,,,,.56587863,.39134645,,11,102119576,0,0,0,0
2010,131.73334,2630,,,,,.56587863,.4529134,.014660155161824,10,111393136,.0187870881618994,.0133793386489141,0,.0175062716489894
2011,140.03416,2630,.012055838,.0087949580956881,3412469.5,,.56587863,.2811974,-.0272886958112776,12,90000136,-.0223485260963251,.5551871497957658,.0215572650140633,.5816845845247817
2012,155.97501,2630,-.010090869,.0042904953534816,3968865,.0021955147,.56587863,.13256392,.0003303507050285,14,41061636,.0279957002981804,-.1340692694546958,.194089937690041,.0876860178284972
2013,165.30917,2630,.0020378877,.0034518067259768,5410971.5,.0067309365,.56587863,.20474727,-.0153798343969702,13,32018566,-.0044019338204437,.0740438317232518,.001912889123356,.0869346214231342
2014,192.16499,2630,-.0026181701,.0055543637331041,,,.56587863,.21765777,.0471457341059233,10,34688240,.0247509173595022,.0208925014919851,.1113779421234674,.1098756268690316
2015,220.19667,2630,-.0029164818,.000880845897262,,,.56587863,.15497145,-.0518314608670032,11,38572708,-.0070981456244542,-.1735165294737898,.1400824303925057,.011299216161265
2016,235.24667,2630,.0078174351,.0056861561470676,,,.56587863,.21230039,-.0022024931624385,11,65565144,-.0122290168076197,-.2620086603079411,.2853750464881515,.0133398625350289
2017,269.85999,2630,-.0025414967,.0028609891905482,,,.56587863,.20008864,.0563600919281354,12,52981884,.0308655146204363,-.0750171135241745,.2292987060206794,.128787015188806
2018,337.01834,2630,.011914459,.0097759497353138,,,.56587863,.22234459,-.0968965708486756,11,48152712,-.0321089034283858,-.0369414739279562,.0000263355299436,.0278725290222771
2019,396.49582,2630,-.0059580496,.0113987653960805,,,.56587863,.18910307,.0470115619758473,14,21695860,-.0135211574527997,.3785233568037424,.1685366268976762,.4865272642727715
2020,445.0675,2630,,,,,.56587863,.16659057,-.0400853960955743,16,27370254,-.0044145114474781,-.0628876193331887,.0300613607178808,.0028446260327884
2021,289.75833,2630,,,,,.56587863,.095248871,-.1834418670707429,12,24096364,.014469304478149,.0540965833405761,.2208281622024107,.4728359170918783
2022,501.96582,2630,,,,,.56587863,.19133936,.164738251888257,9,15121326,-.0696580629275306,.3262247563770214,.1794335030695532,.2712619446307872
2009,94.460831,2640,,,,,.5353272,.53301466,,11,1508324736,0,0,0,0
2010,61.560001,2640,,,,,.5353272,.49445009,.0031510901865059,14,2661630720,.0069995581337365,-.01806163107507,.0142131631278393,0
2011,66.765831,2640,,,,,.5353272,.45919484,-.0327906156616683,13,2904936704,-.0158575717927014,-.0198771663227967,.0044538305868171,.0015097081329872
2012,66.92083,2640,,,,,.5353272,.81280947,.0619127881038493,12,1878778112,.0101285694945663,.4138252277058522,.0016127812488102,.3636537903453795
2013,67.028336,2640,,,,,.5353272,.30398989,-.0880318127151287,9,159220384,.0493381622962909,.6486320453529237,.018643531798836,.8046455521631792
2014,72.402496,2640,,,,,.5353272,.90152121,.0823320939367999,7,1595331072,.0026358972594344,-.2583844186950437,.8307723082679942,.4926916928955852
2015,77.320831,2640,,,,,.5353272,.9096005,.0027714197177886,8,1502982912,-.0053958646273433,.0043545445953764,.0105815598335772,.0067688200838216
2016,78.535835,2640,,,,,.5353272,.90290159,-.017218652605885,9,1308324352,-.0173539758094498,-.0002027341972444,.0003380574008092,0
2017,99.462502,2640,,,,,.5353272,.45671666,-.0214619323840539,10,1894400256,.0286161314321241,-.4568583576454015,.4075225667750842,.0007422729458607
2018,109.77583,2640,,,,,.5353272,.86180556,.0364856950161594,12,616797184,-.015842989870565,.4551864597961109,.0035508023100688,.4064085772194557
2019,106.96416,2640,,,,,.5353272,.83068269,.0829137556592618,12,482754304,.0861408374925795,-.0032270818333176,0,0
2020,119.11333,2640,,,,,.5353272,.85670048,.0164412355915121,10,427523072,.0192950219969403,.0138217874350877,0,.0166755738405158
2021,289.75833,2640,,,,,.5353272,.84606218,.0748197941733335,9,161772528,.0729265932855786,-.0035495066288746,.0171132847718521,.0116705772552226
2022,501.96582,2640,,,,,.5353272,.94818658,-.3192833600631454,5,104688792,-.3281558011943266,.0514018401480108,0,.0425293990168297
2009,94.460831,2651,,,,,.53442502,.19975512,,27,147597200,0,0,0,0
2010,94.864998,2651,,,,,.53442502,.19541335,.0597089125389133,32,180798608,.0682469517757087,-.0650617838683148,.0597001429809436,.0031763983494238
2011,96.959999,2651,.012980851,.0087949580956881,3844700.8,,.53442502,.19434574,-.0046324633601679,33,224284320,-.0064683974771791,-.0179306736713711,.1260865920186367,.1063199842302547
2012,102.7175,2651,-.0058134012,.0042904953534816,3850268.5,.0080455914,.53442502,.15211484,.0011694485681515,27,234927344,-.0120221504656175,-.0292278683933714,.0841743934927711,.0417549260656307
2013,103.4625,2651,.012142262,.0034518067259768,4101614.3,.036748752,.53442502,.27830195,-.0943468273481676,35,332196960,-.062299870095225,-.0504502604170779,.0350118379580921,.0166085347939567
2014,111.83417,2651,-.00074987672,.0055543637331041,4260430,-.044774182,.53442502,.16821797,.0102924794253647,36,316308832,-.0337245605524532,.0203099944620213,.0295713115192463,.00586426600345
2015,116.285,2651,.0030356736,.000880845897262,4181176.3,.018290386,.53442502,.13400471,-.0703849748166311,37,283519968,.0161056466753832,-.0172900714014259,.0311587831977579,.100359333288346
2016,127.76833,2651,.010499389,.0056861561470676,4455186,-.0054535195,.56546092,.13370904,.0062472341651567,39,201792848,-.0166443363264586,.0701290194893831,.0183243412098353,.0655617902076032
2017,138.58083,2651,-.0019518139,.0028609891905482,,,.56546092,.019058434,-.3475460447582783,32,125499448,-.0004319905522265,-.1839699019753616,.0576046202092949,.2207487724399851
2018,162.125,2651,.0090192389,.0097759497353138,,,.56546092,.051489033,.1713398833208271,37,101447800,.0010493354616362,.1419043856548844,.0795325611111325,.051146398906826
2019,198.14,2651,-.0099123232,.0113987653960805,,,.56546092,.32639864,.1170749971416002,37,202943120,.0073944759218376,-.1759544460204001,.4443309343279808,.1586959670878179
2020,216.11501,2651,,,,,.56546092,.35038292,.0193635489434457,32,145202128,.0026201796959302,.037400965179148,.0011039925411068,.0217615884727395
2021,289.75833,2651,,,,,.56546092,.27656478,-.0159550558469927,26,75646728,.0112136353646679,.0037682178021366,.0006152612769808,.0315521702907778
2022,501.96582,2651,,,,,.56546092,.28461969,-.0105471552439749,15,41729076,.0466018266780104,.0224986252272313,.0044547415086918,.0841023486579084
2009,94.460831,2652,,,,,.59649682,1,,1,753751.56,0,0,0,0
2010,94.864998,2652,,,,,.59649682,1,.0726180036938082,1,1570442.3,.0726180036938082,0,0,0
2015,116.285,2652,,,,,.59649682,1,,1,3385586.3,0,0,.6688275747477049,0
2018,162.125,2652,,,,,.56546092,1,,1,609471.06,0,0,.6547479130057011,0
2019,198.14,2652,,,,,.56546092,1,.2095482590414752,1,251286.97,.2095482590414752,0,0,0
2009,94.460831,2660,,,,,.57317865,.51162958,,2,1096750.9,0,0,0,0
2010,89.998337,2660,,,,,.57317865,.65623152,.1258019027086302,3,6572010.5,.0889189039611169,-.5659580375104476,.6028410362579608,0
2011,94.798332,2660,.0068441657,.0087949580956881,512841.19,,.57317865,.47935852,.0944744171888445,3,4222721,.0918767952694474,.0025976219193972,0,0
2012,99.20417,2660,.0022475666,.0042904953534816,,,.57317865,.8593272,-.0625623212060462,3,3917105.5,-.042209306285832,.212021781999572,.021933803722322,.2543086006421081
2013,101.78917,2660,.0031478093,.0034518067259768,,,.57317865,.57136464,.0348910886189893,4,1207627.5,.0448938945402802,-.0707819947612134,.0607791888399224,0
2014,111.50916,2660,.0027711368,.0055543637331041,,,.57317865,.41229597,-.0111829476297884,5,3653221.8,.0222773804057182,-.1247900054424777,.0913296774069712,0
2015,119.68916,2660,.0010405122,.000880845897262,,,.57317865,.2779035,-.0095088328506282,5,5236962,-.0343082194817705,-.2873531646901597,.3476405767750727,.0354880254537707
2016,126.00333,2660,.0021583983,.0056861561470676,,,.57317865,.094668835,-.3894878229896363,6,6755197.5,-.0415210529592245,-.3731373778831881,.0251706078527763,0
2017,148.11667,2660,.0022030522,.0028609891905482,,,.57317865,.3309021,.3302650726209909,5,8129939.5,.0312520814833715,.1752790223326465,.3041195135927696,.1803855447877968
2018,178.005,2660,.0021689141,.0097759497353138,,,.57317865,.28836155,.0295461808481611,6,7738393,.0143057317269768,.0050720812838529,.0101683678373313,0
2019,199.515,2660,.0026238628,.0113987653960805,,,.57317865,.30374861,-.029479727219403,7,5789552,.0111062247612086,-.0905774964744303,.3170066589860876,.2670151144922689
2020,224.52499,2660,,,,,.57317865,.45077246,-.077662841554539,5,4177467.3,-.062944565509397,.2697921834980381,.0462424256278254,.3307528851710053
2021,289.75833,2660,,,,,.57317865,.55448419,-.1308454551942635,3,2363796,-.1639894024199608,.0543818993936042,0,.0212379521679069
2022,501.96582,2660,,,,,.57317865,1,.4997997017880584,1,145607.72,-.0001771174850812,.9697051103720705,0,.4697282910989308
2009,94.460831,2670,,,,,1.0042665,.51028198,,3,5907761,0,0,0,0
2010,89.998337,2670,,,,,1.0042665,.26056239,.0788865462453616,5,14089877,.0168816376334336,-.3692873359623055,.4312922445742333,0
2011,94.798332,2670,,,113085.13,,1.0042665,.29438019,-.0425556099071945,4,11523418,-.0411620041442698,.0338210343781698,0,.0352146401410945
2012,99.20417,2670,,,,,1.0042665,.33032909,.0049183268739345,4,11771993,.0043464050280122,.0005719218459223,0,0
2013,101.78917,2670,,,317637.53,,1.0042665,.34785959,-.1105790704280016,4,6244084.5,-.0606491271145324,.3127795851118513,.0092974859905944,.372007014415915
2014,111.50916,2670,,,,,1.0042665,.41628617,.1413721431723477,3,5235983,.0390069628070302,.3201601676320106,0,.2177949872666931
2015,119.68916,2670,,,,,1.0042665,.043683112,-.5176560464700439,4,4652210.5,-.0176018985273723,-.5115780593783236,.011523911435652,0
2016,126.00333,2670,,,,,1.0042665,.32534623,.4914063574624861,4,4379108.5,-.1045560438638752,.6187168319799857,.0082257905403744,.0309802211939989
2017,148.11667,2670,,,,,1.0042665,.47146502,-.2165466997498557,5,4699802.5,.0067204793762415,.0156796105464231,.2557454182944943,.4946922079670146
2018,178.005,2670,,,317271.31,,1.0042665,.13765158,-.2935988981497121,5,3006758.8,.0633873916022708,-.1279751285658372,.0338247818645911,.2628359430507367
2019,199.515,2670,,,330619.5,.018082827,1.0042665,.77041382,.3318782375049311,5,3618411,.033049999451212,.2988282380537189,0,0
2020,224.52499,2670,,,,,1.0042665,.60486037,-.1009622255365997,2,2174529,-.0082096352935297,-.0275973415787705,0,.0651552486642994
2021,289.75833,2670,,,,,1.0042665,1,-.3804672896758592,1,35082.34,0,0,.0754311854879911,.4558984751638503
2022,501.96582,2670,,,,,1.0042665,1,.5492434773979352,1,237089.05,.5492434773979352,0,0,0
2017,38.549999,2680,.015906774,.0028609891905482,,,.48708612,1,,1,2096578.5,0,0,.9271385778296207,0
2009,154.58083,2710,,,,,.49263293,.12023766,,55,163271808,0,0,0,0
2010,134.17751,2710,,,,,.49263293,.12926731,-.0424038245975762,77,264600288,.0262568606527033,-.1664275049083644,.1180078858151164,.0202410661570322
2011,148.4325,2710,.00028627756,.0031997228796712,7027807.5,,.49263293,.10589957,.031084047080471,92,289492864,-.0081299005692665,.0560933905879218,.0360560859760853,.0529355289142689
2012,163.90666,2710,-.0010448787,-.0012578795509622,7074216,.0052894875,.49263293,.23884428,.0187027318910805,96,384303616,.0156259489592353,.0006960778995802,.0550584223408891,.0526777173086244
2013,178.4975,2710,.0012243964,-.0010818256293703,8554001,-.00070501678,.49263293,.22526579,-.0508778450415848,100,317632992,-.0198763388927617,.3434196240884294,.0613732560888863,.4357943863261384
2014,195.10249,2710,-.0021617606,.003504668021737,7552482,-.00074618123,.49263293,.021221429,-.080667172314916,89,206740432,-.0043282910881084,.2220518814767589,.0875554136397534,.3859461763433202
2015,218.48167,2710,.0040981113,-.0004719046486841,7506388,.0010008961,.49263293,.029072152,.0087758340466114,81,196227456,-.0251490521067757,.1150865226774565,.0729029237986999,.1540645603227691
2016,239.63583,2710,-.00050847273,.0006642571461555,7562813,-.001860613,.49263293,.008198645,-.3111070782775663,75,141399792,.004984323780061,-.1431560561911094,.0209119461259624,.1938472919924808
2017,286.17749,2710,.00048793701,-.0020587735690043,7626356.5,.0014543459,.49263293,.03089584,.3081056378921904,77,162624720,-.0058278900402527,.1955740345603305,.1660808455125283,.0477213521404153
2018,368.09,2710,-.00062972377,-.0020607247311659,7280579,-.00011390634,.49263293,.12177091,.0235455544693745,76,164908288,-.0140738303634071,.0740745235113283,.0474502008462229,.0839053395247698
2019,433.09167,2710,.00075817195,.001777961769676,6243413,.0029303338,.49263293,.10781766,.0378607929478039,87,157866928,.0265797498325854,-.0424690492177763,.0989790239861634,.0452289316531687
2020,493.32001,2710,,,,,.49263293,.053944532,-.2378128729352046,77,112827544,-.0138297259471418,-.1730050806578607,.0266275086721185,.0776055750023208
2021,718.70581,2710,,,,,.49263293,.094319515,.1629130879553443,59,77664584,.0032718357775573,.2109316739376073,.0103482061315321,.0616386278913526
2022,1396.985,2710,,,,,.49263293,.15217489,.0346920056435986,38,65494112,-.0223320784386721,.1838733977936045,.0000950230541446,.1269443367654779
2009,154.58083,2720,,,,,.45912546,.64557433,,2,75777184,0,0,0,0
2010,221.89999,2720,,,,,.45912546,1,.0218635216740845,1,15842272,.0405196046451876,.559199930759687,0,.5778560137307901
2011,240.66251,2720,.0014707176,.0031997228796712,712624.75,,.45912546,.58154792,-.0111865656830095,5,75361240,-.0444724685518651,-.5569124878816373,.590198390750493,0
2012,258.91333,2720,.0065999506,-.0012578795509622,661817.44,.0088507608,.45912546,.56967902,.0176633917687354,5,73863344,.0210728451495369,-.0034094533808014,0,0
2013,279.73251,2720,-.0095566008,-.0010818256293703,638460.31,.0063425899,.45912546,.85774052,.0054700334331605,3,17794886,-.0081118751761659,.5546640061713826,0,.5410820975620563
2014,299.15332,2720,-.001703521,.003504668021737,676542.81,.0056596249,.45912546,.51145458,-.0272088244647462,5,58038740,-.0269406273090816,-.499682833056638,.4994146359009736,0
